time_s,f0_hz,midi,voiced,voiced_prob
1.567347,,,0,0.010000
1.578957,,,0,0.010000
1.590567,,,0,0.010006
1.602177,,,0,0.010074
1.613787,,,0,0.010468
1.625397,,,0,0.011086
1.637007,,,0,0.012403
1.648617,,,0,0.015086
1.660227,,,0,0.020318
1.671837,,,0,0.026168
1.683447,,,0,0.026168
1.695057,,,0,0.026168
1.706667,,,0,0.034897
1.718277,,,0,0.034897
1.729887,,,0,0.030107
1.741497,,,0,0.022944
1.753107,,,0,0.013100
1.764717,,,0,0.011854
1.776327,,,0,0.010468
1.787937,,,0,0.010468
1.799546,,,0,0.010191
1.811156,,,0,0.010102
1.822766,,,0,0.010019
1.834376,,,0,0.010027
1.845986,,,0,0.010019
1.857596,,,0,0.010013
1.869206,,,0,0.010006
1.880816,,,0,0.010006
1.892426,,,0,0.010004
1.904036,,,0,0.010001
1.915646,,,0,0.010002
1.927256,,,0,0.010004
1.938866,,,0,0.010013
1.950476,,,0,0.010009
1.962086,,,0,0.010001
1.973696,,,0,0.010001
1.985306,,,0,0.010000
1.996916,,,0,0.010000
2.008526,,,0,0.010000
2.020136,,,0,0.010000
2.031746,,,0,0.010000
2.043356,,,0,0.010000
2.054966,,,0,0.010000
2.066576,,,0,0.010001
2.078186,,,0,0.010000
2.089796,526.042109,72.092097,1,0.010000
2.101406,493.657903,70.992097,1,0.020318
2.113016,490.814643,70.892097,1,0.030107
2.124626,490.814643,70.892097,1,0.030107
2.136236,490.814643,70.892097,1,0.030107
2.147846,490.814643,70.892097,1,0.040697
2.159456,487.987758,70.792097,1,0.066082
2.171066,490.814643,70.892097,1,0.108580
2.182676,490.814643,70.892097,1,0.176531
2.194286,,,0,0.010000
2.205896,,,0,0.010000
2.217506,,,0,0.010000
2.229116,,,0,0.010000
2.240726,,,0,0.010000
2.252336,,,0,0.010000
2.263946,325.692754,63.792097,1,0.010000
2.275556,325.692754,63.792097,1,0.010038
2.287166,325.692754,63.792097,1,0.015086
2.298776,325.692754,63.792097,1,0.108580
2.310385,329.477122,63.992097,1,0.372136
2.321995,329.477122,63.992097,1,0.548525
2.333605,329.477122,63.992097,1,0.615950
2.345215,329.477122,63.992097,1,0.757160
2.356825,329.477122,63.992097,1,0.826669
2.368435,331.385763,64.092097,1,0.891144
2.380045,331.385763,64.092097,1,0.891144
2.391655,331.385763,64.092097,1,0.891144
2.403265,335.236280,64.292097,1,0.945930
2.414875,335.236280,64.292097,1,0.945930
2.426485,339.131538,64.492097,1,0.945930
2.438095,341.096107,64.592097,1,0.891144
2.449705,345.059453,64.792097,1,0.826669
2.461315,349.068851,64.992097,1,0.826669
2.472925,351.090986,65.092097,1,0.757160
2.484535,351.090986,65.092097,1,0.686083
2.496145,351.090986,65.092097,1,0.686083
2.507755,349.068851,64.992097,1,0.615950
2.519365,343.072057,64.692097,1,0.548525
2.530975,339.131538,64.492097,1,0.615950
2.542585,333.305461,64.192097,1,0.615950
2.554195,329.477122,63.992097,1,0.615950
2.565805,325.692754,63.792097,1,0.686083
2.577415,321.951854,63.592097,1,0.757160
2.589025,318.253921,63.392097,1,0.826669
2.600635,314.598463,63.192097,1,0.891144
2.612245,312.786509,63.092097,1,0.891144
2.623855,312.786509,63.092097,1,0.891144
2.635465,312.786509,63.092097,1,0.891144
2.647075,312.786509,63.092097,1,0.891144
2.658685,312.786509,63.092097,1,0.891144
2.670295,312.786509,63.092097,1,0.826669
2.681905,312.786509,63.092097,1,0.826669
2.693515,312.786509,63.092097,1,0.826669
2.705125,312.786509,63.092097,1,0.891144
2.716735,310.984992,62.992097,1,0.826669
2.728345,307.413024,62.792097,1,0.826669
2.739955,307.413024,62.792097,1,0.757160
2.751565,303.882085,62.592097,1,0.615950
2.763175,298.661572,62.292097,1,0.548525
